NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REGULATION OF PHOSPHOPROTEIN PHOSPHATASE ACTIVITY%GOBP%GO:0043666	REGULATION OF PHOSPHOPROTEIN PHOSPHATASE ACTIVITY%GOBP%GO:0043666		37	0.2992371	0.74723566	0.89873415	0.9175749	1.0	1729	tags=22%, list=13%, signal=25%	
PRADER-WILLI AND ANGELMAN SYNDROME%WIKIPATHWAYS_20220510%WP3998%HOMO SAPIENS	PRADER-WILLI AND ANGELMAN SYNDROME%WIKIPATHWAYS_20220510%WP3998%HOMO SAPIENS		35	0.3062934	0.74723375	0.85828346	0.91729057	1.0	1673	tags=20%, list=13%, signal=23%	
PROTEIN ACETYLATION%GOBP%GO:0006473	PROTEIN ACETYLATION%GOBP%GO:0006473		99	0.2596952	0.74606675	0.95992714	0.91848654	1.0	2357	tags=20%, list=18%, signal=25%	
JNK (C-JUN KINASES) PHOSPHORYLATION AND ACTIVATION MEDIATED BY ACTIVATED HUMAN TAK1%REACTOME DATABASE ID RELEASE 83%450321	JNK (C-JUN KINASES) PHOSPHORYLATION AND ACTIVATION MEDIATED BY ACTIVATED HUMAN TAK1%REACTOME DATABASE ID RELEASE 83%450321		16	0.3621428	0.74570763	0.82857144	0.91866565	1.0	1203	tags=13%, list=9%, signal=14%	
HEDGEHOG SIGNALING EVENTS MEDIATED BY GLI PROTEINS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HEDGEHOG SIGNALING EVENTS MEDIATED BY GLI PROTEINS	HEDGEHOG SIGNALING EVENTS MEDIATED BY GLI PROTEINS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HEDGEHOG SIGNALING EVENTS MEDIATED BY GLI PROTEINS		45	0.29156852	0.74565744	0.9084381	0.9184464	1.0	1615	tags=18%, list=12%, signal=20%	
ARACHIDONIC ACID METABOLIC PROCESS%GOBP%GO:0019369	ARACHIDONIC ACID METABOLIC PROCESS%GOBP%GO:0019369		26	0.3216546	0.7445052	0.85553473	0.9195813	1.0	120	tags=4%, list=1%, signal=4%	
INTERNAL PEPTIDYL-LYSINE ACETYLATION%GOBP%GO:0018393	INTERNAL PEPTIDYL-LYSINE ACETYLATION%GOBP%GO:0018393		77	0.27112398	0.74442434	0.92633516	0.91938674	1.0	2357	tags=18%, list=18%, signal=22%	
DUAL INCISION IN GG-NER%REACTOME%R-HSA-5696400.1	DUAL INCISION IN GG-NER%REACTOME%R-HSA-5696400.1		36	0.30048338	0.74425477	0.86527514	0.9192989	1.0	2225	tags=22%, list=17%, signal=27%	
G-CSF%IOB%G-CSF	G-CSF%IOB%G-CSF		26	0.31739753	0.74394166	0.83435583	0.9194079	1.0	2346	tags=38%, list=18%, signal=47%	
NUCLEOTIDE-EXCISION REPAIR%GOBP%GO:0006289	NUCLEOTIDE-EXCISION REPAIR%GOBP%GO:0006289		46	0.28843707	0.743633	0.8890909	0.91949105	1.0	2596	tags=28%, list=20%, signal=35%	
POSITIVE REGULATION OF MRNA METABOLIC PROCESS%GOBP%GO:1903313	POSITIVE REGULATION OF MRNA METABOLIC PROCESS%GOBP%GO:1903313		101	0.255657	0.7425738	0.9710145	0.9204678	1.0	2067	tags=22%, list=16%, signal=26%	
RNA DESTABILIZATION%GOBP%GO:0050779	RNA DESTABILIZATION%GOBP%GO:0050779		66	0.27507266	0.7417629	0.9288194	0.92118436	1.0	3097	tags=33%, list=24%, signal=44%	
MELANOSOME ORGANIZATION%GOBP%GO:0032438	MELANOSOME ORGANIZATION%GOBP%GO:0032438		34	0.31127566	0.74104184	0.88235295	0.92175	1.0	1908	tags=18%, list=15%, signal=21%	
P53 PATHWAY FEEDBACK LOOPS 2%PANTHER PATHWAY%P04398	P53 PATHWAY FEEDBACK LOOPS 2%PANTHER PATHWAY%P04398		30	0.3076439	0.74078155	0.86380595	0.92178655	1.0	2346	tags=30%, list=18%, signal=37%	
PRION DISEASE PATHWAY%WIKIPATHWAYS_20220510%WP3995%HOMO SAPIENS	PRION DISEASE PATHWAY%WIKIPATHWAYS_20220510%WP3995%HOMO SAPIENS		23	0.33752057	0.7404633	0.85955054	0.9218697	1.0	927	tags=13%, list=7%, signal=14%	
ACTIVATION OF RRNA EXPRESSION BY ERCC6 (CSB) AND EHMT2 (G9A)%REACTOME%R-HSA-427389.2	ACTIVATION OF RRNA EXPRESSION BY ERCC6 (CSB) AND EHMT2 (G9A)%REACTOME%R-HSA-427389.2		15	0.3484277	0.7396332	0.83366734	0.92260915	1.0	1131	tags=13%, list=9%, signal=15%	
POSITIVE REGULATION OF PROTEIN AUTOPHOSPHORYLATION%GOBP%GO:0031954	POSITIVE REGULATION OF PROTEIN AUTOPHOSPHORYLATION%GOBP%GO:0031954		17	0.3490257	0.73746085	0.8237548	0.9248815	1.0	1390	tags=18%, list=11%, signal=20%	
PID_CASPASE_PATHWAY%MSIGDB_C2%PID_CASPASE_PATHWAY	PID_CASPASE_PATHWAY%MSIGDB_C2%PID_CASPASE_PATHWAY		26	0.3198656	0.7373581	0.84099615	0.9247185	1.0	1793	tags=27%, list=14%, signal=31%	
MONOUBIQUITINATED HISTONE DEUBIQUITINATION%GOBP%GO:0035521	MONOUBIQUITINATED HISTONE DEUBIQUITINATION%GOBP%GO:0035521		24	0.3269642	0.73719823	0.844	0.92462206	1.0	2357	tags=21%, list=18%, signal=25%	
REGULATION OF PHOSPHATIDYLINOSITOL 3-KINASE ACTIVITY%GOBP%GO:0043551	REGULATION OF PHOSPHATIDYLINOSITOL 3-KINASE ACTIVITY%GOBP%GO:0043551		21	0.33567402	0.73673326	0.83553874	0.92488825	1.0	290	tags=10%, list=2%, signal=10%	
NEGATIVE REGULATION OF VIRAL PROCESS%GOBP%GO:0048525	NEGATIVE REGULATION OF VIRAL PROCESS%GOBP%GO:0048525		51	0.2817144	0.73669255	0.9048507	0.9246458	1.0	3127	tags=39%, list=24%, signal=52%	
BIOCARTA_RACCYCD_PATHWAY%MSIGDB_C2%BIOCARTA_RACCYCD_PATHWAY	BIOCARTA_RACCYCD_PATHWAY%MSIGDB_C2%BIOCARTA_RACCYCD_PATHWAY		19	0.34701592	0.73605853	0.831068	0.9250907	1.0	982	tags=11%, list=8%, signal=11%	
RESPONSE TO FATTY ACID%GOBP%GO:0070542	RESPONSE TO FATTY ACID%GOBP%GO:0070542		15	0.35421234	0.7351912	0.8560461	0.92583764	1.0	290	tags=7%, list=2%, signal=7%	
CELLULAR RESPONSE TO INSULIN STIMULUS%GOBP%GO:0032869	CELLULAR RESPONSE TO INSULIN STIMULUS%GOBP%GO:0032869		79	0.2615248	0.73430187	0.9618056	0.9265647	1.0	2195	tags=24%, list=17%, signal=29%	
IL-17 SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP2112%HOMO SAPIENS	IL-17 SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP2112%HOMO SAPIENS		17	0.3467418	0.73367554	0.8223553	0.92699736	1.0	467	tags=6%, list=4%, signal=6%	
ICOSANOID METABOLIC PROCESS%GOBP%GO:0006690	ICOSANOID METABOLIC PROCESS%GOBP%GO:0006690		48	0.28374425	0.73335207	0.9130435	0.9270812	1.0	1342	tags=10%, list=10%, signal=12%	
PORE COMPLEX ASSEMBLY%GOBP%GO:0046931	PORE COMPLEX ASSEMBLY%GOBP%GO:0046931		15	0.35414916	0.73144144	0.8517824	0.92894256	1.0	1264	tags=27%, list=10%, signal=30%	
PEPTIDYL-LYSINE ACETYLATION%GOBP%GO:0018394	PEPTIDYL-LYSINE ACETYLATION%GOBP%GO:0018394		80	0.25988588	0.731084	0.94466406	0.9290573	1.0	2357	tags=18%, list=18%, signal=21%	
REGULATION OF STEROL BIOSYNTHETIC PROCESS%GOBP%GO:0106118	REGULATION OF STEROL BIOSYNTHETIC PROCESS%GOBP%GO:0106118		15	0.35529026	0.7304463	0.82879376	0.929459	1.0	1761	tags=20%, list=14%, signal=23%	
TRANSCRIPTION OF E2F TARGETS UNDER NEGATIVE CONTROL BY DREAM COMPLEX%REACTOME DATABASE ID RELEASE 83%1362277	TRANSCRIPTION OF E2F TARGETS UNDER NEGATIVE CONTROL BY DREAM COMPLEX%REACTOME DATABASE ID RELEASE 83%1362277		17	0.34649545	0.7304384	0.8460076	0.92918	1.0	1887	tags=24%, list=15%, signal=28%	
ACETYL-COA METABOLIC PROCESS%GOBP%GO:0006084	ACETYL-COA METABOLIC PROCESS%GOBP%GO:0006084		19	0.34165132	0.72987545	0.8543689	0.9295304	1.0	920	tags=21%, list=7%, signal=23%	
POSITIVE REGULATION OF CYTOKINESIS%GOBP%GO:0032467	POSITIVE REGULATION OF CYTOKINESIS%GOBP%GO:0032467		25	0.32667536	0.72977537	0.83707863	0.9293533	1.0	1380	tags=20%, list=11%, signal=22%	
GLYCOSPHINGOLIPID BIOSYNTHETIC PROCESS%GOBP%GO:0006688	GLYCOSPHINGOLIPID BIOSYNTHETIC PROCESS%GOBP%GO:0006688		19	0.33555108	0.7291362	0.8379447	0.9297877	1.0	866	tags=16%, list=7%, signal=17%	
THYMIC STROMAL LYMPHOPOIETIN (TSLP) SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP2203%HOMO SAPIENS	THYMIC STROMAL LYMPHOPOIETIN (TSLP) SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP2203%HOMO SAPIENS		29	0.31328133	0.7288168	0.8917323	0.9298172	1.0	1720	tags=24%, list=13%, signal=28%	
PROTEIN ACYLATION%GOBP%GO:0043543	PROTEIN ACYLATION%GOBP%GO:0043543		129	0.24249953	0.72819924	0.9858657	0.9302042	1.0	2357	tags=19%, list=18%, signal=23%	
REGULATION OF PROTEIN ACETYLATION%GOBP%GO:1901983	REGULATION OF PROTEIN ACETYLATION%GOBP%GO:1901983		39	0.29084545	0.72734416	0.9236641	0.93085444	1.0	2119	tags=23%, list=16%, signal=28%	
SIGNALING BY CSF1 (M-CSF) IN MYELOID CELLS%REACTOME DATABASE ID RELEASE 83%9680350	SIGNALING BY CSF1 (M-CSF) IN MYELOID CELLS%REACTOME DATABASE ID RELEASE 83%9680350		22	0.32313505	0.7266032	0.8808594	0.93139404	1.0	2045	tags=32%, list=16%, signal=38%	
REGULATION OF ERAD PATHWAY%GOBP%GO:1904292	REGULATION OF ERAD PATHWAY%GOBP%GO:1904292		18	0.34065986	0.7265371	0.85	0.9311912	1.0	2794	tags=33%, list=22%, signal=42%	
IRE1ALPHA ACTIVATES CHAPERONES%REACTOME%R-HSA-381070.1	IRE1ALPHA ACTIVATES CHAPERONES%REACTOME%R-HSA-381070.1		43	0.28649402	0.7260921	0.92249525	0.9313738	1.0	2910	tags=33%, list=23%, signal=42%	
DNA SYNTHESIS INVOLVED IN DNA REPAIR%GOBP%GO:0000731	DNA SYNTHESIS INVOLVED IN DNA REPAIR%GOBP%GO:0000731		26	0.3261083	0.72596806	0.8553459	0.9312056	1.0	1935	tags=15%, list=15%, signal=18%	
SIGNALING BY NTRK2 (TRKB)%REACTOME%R-HSA-9006115.2	SIGNALING BY NTRK2 (TRKB)%REACTOME%R-HSA-9006115.2		16	0.34581056	0.7249448	0.8559838	0.9319997	1.0	1612	tags=31%, list=12%, signal=36%	
REGULATION OF CHOLESTEROL BIOSYNTHETIC PROCESS%GOBP%GO:0045540	REGULATION OF CHOLESTEROL BIOSYNTHETIC PROCESS%GOBP%GO:0045540		15	0.35529026	0.72257036	0.82071716	0.93418336	1.0	1761	tags=20%, list=14%, signal=23%	
DNA DAMAGE BYPASS%REACTOME%R-HSA-73893.1	DNA DAMAGE BYPASS%REACTOME%R-HSA-73893.1		41	0.28745967	0.72207355	0.92336446	0.93443805	1.0	2225	tags=20%, list=17%, signal=23%	
VALIDATED NUCLEAR ESTROGEN RECEPTOR ALPHA NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%VALIDATED NUCLEAR ESTROGEN RECEPTOR ALPHA NETWORK	VALIDATED NUCLEAR ESTROGEN RECEPTOR ALPHA NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%VALIDATED NUCLEAR ESTROGEN RECEPTOR ALPHA NETWORK		47	0.2776435	0.72052526	0.9355433	0.93575853	1.0	2095	tags=19%, list=16%, signal=23%	
PTERIDINE-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0042558	PTERIDINE-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0042558		19	0.33705255	0.72015804	0.8610039	0.9358684	1.0	1787	tags=26%, list=14%, signal=30%	
REGULATION OF TISSUE REMODELING%GOBP%GO:0034103	REGULATION OF TISSUE REMODELING%GOBP%GO:0034103		30	0.30635574	0.7197672	0.88293654	0.9359736	1.0	1642	tags=23%, list=13%, signal=27%	
INOSITOL LIPID-MEDIATED SIGNALING%GOBP%GO:0048017	INOSITOL LIPID-MEDIATED SIGNALING%GOBP%GO:0048017		44	0.2862432	0.7189393	0.9137931	0.9365207	1.0	290	tags=7%, list=2%, signal=7%	
PHOSPHATIDYLINOSITOL-MEDIATED SIGNALING%GOBP%GO:0048015	PHOSPHATIDYLINOSITOL-MEDIATED SIGNALING%GOBP%GO:0048015		44	0.2862432	0.71763873	0.9147287	0.93753797	1.0	290	tags=7%, list=2%, signal=7%	
NEGATIVE REGULATION OF NIK/NF-KAPPAB SIGNALING%GOBP%GO:1901223	NEGATIVE REGULATION OF NIK/NF-KAPPAB SIGNALING%GOBP%GO:1901223		17	0.3343447	0.71699005	0.8614458	0.9379336	1.0	2008	tags=24%, list=16%, signal=28%	
DNA MODIFICATION%GOBP%GO:0006304	DNA MODIFICATION%GOBP%GO:0006304		49	0.2782218	0.71431965	0.9003623	0.94033927	1.0	1898	tags=18%, list=15%, signal=21%	
NEGATIVE REGULATION OF RESPONSE TO CYTOKINE STIMULUS%GOBP%GO:0060761	NEGATIVE REGULATION OF RESPONSE TO CYTOKINE STIMULUS%GOBP%GO:0060761		33	0.29587862	0.7128347	0.907919	0.9415016	1.0	580	tags=6%, list=4%, signal=6%	
CYTOSOLIC TRANSPORT%GOBP%GO:0016482	CYTOSOLIC TRANSPORT%GOBP%GO:0016482		113	0.24269438	0.7128034	0.987931	0.9412484	1.0	1835	tags=12%, list=14%, signal=14%	
VIRAL TRANSLATION%GOBP%GO:0019081	VIRAL TRANSLATION%GOBP%GO:0019081		16	0.33413565	0.7119155	0.85089463	0.9417822	1.0	2218	tags=38%, list=17%, signal=45%	
MITOPHAGY%REACTOME%R-HSA-5205647.4	MITOPHAGY%REACTOME%R-HSA-5205647.4		21	0.3197142	0.7105278	0.86372006	0.9428466	1.0	2005	tags=29%, list=16%, signal=34%	
NEGATIVE REGULATION OF VIRAL GENOME REPLICATION%GOBP%GO:0045071	NEGATIVE REGULATION OF VIRAL GENOME REPLICATION%GOBP%GO:0045071		31	0.29433838	0.70967615	0.9027237	0.94336647	1.0	1745	tags=19%, list=13%, signal=22%	
HDR THROUGH HOMOLOGOUS RECOMBINATION (HRR)%REACTOME%R-HSA-5685942.1	HDR THROUGH HOMOLOGOUS RECOMBINATION (HRR)%REACTOME%R-HSA-5685942.1		57	0.26808494	0.7093339	0.9566787	0.9434157	1.0	1521	tags=12%, list=12%, signal=14%	
INNER EAR MORPHOGENESIS%GOBP%GO:0042472	INNER EAR MORPHOGENESIS%GOBP%GO:0042472		16	0.33879688	0.708783	0.87815124	0.9436544	1.0	1243	tags=25%, list=10%, signal=28%	
REGULATION OF SYNAPSE ASSEMBLY%GOBP%GO:0051963	REGULATION OF SYNAPSE ASSEMBLY%GOBP%GO:0051963		43	0.279876	0.7085769	0.9082569	0.94357574	1.0	1496	tags=14%, list=12%, signal=16%	
PID_FOXM1_PATHWAY%MSIGDB_C2%PID_FOXM1_PATHWAY	PID_FOXM1_PATHWAY%MSIGDB_C2%PID_FOXM1_PATHWAY		26	0.30829194	0.7078591	0.90909094	0.9439423	1.0	2481	tags=31%, list=19%, signal=38%	
GLUCONEOGENESIS%BIOCYC%PWY66-399	GLUCONEOGENESIS%BIOCYC%PWY66-399		15	0.33700946	0.70744604	0.85089463	0.9440481	1.0	647	tags=13%, list=5%, signal=14%	
INTRA-GOLGI VESICLE-MEDIATED TRANSPORT%GOBP%GO:0006891	INTRA-GOLGI VESICLE-MEDIATED TRANSPORT%GOBP%GO:0006891		31	0.2948843	0.70666873	0.9115385	0.94448346	1.0	2504	tags=29%, list=19%, signal=36%	
RENIN-ANGIOTENSIN-ALDOSTERONE SYSTEM (RAAS)%WIKIPATHWAYS_20220510%WP4756%HOMO SAPIENS	RENIN-ANGIOTENSIN-ALDOSTERONE SYSTEM (RAAS)%WIKIPATHWAYS_20220510%WP4756%HOMO SAPIENS		16	0.34285635	0.7065616	0.87344396	0.94428325	1.0	1267	tags=25%, list=10%, signal=28%	
NEGATIVE REGULATION OF T CELL PROLIFERATION%GOBP%GO:0042130	NEGATIVE REGULATION OF T CELL PROLIFERATION%GOBP%GO:0042130		17	0.33225274	0.70377004	0.878327	0.9465034	1.0	1549	tags=24%, list=12%, signal=27%	
JOUBERT SYNDROME%SMPDB%SMP0000582	JOUBERT SYNDROME%SMPDB%SMP0000582		22	0.31199762	0.70319515	0.8955823	0.9467052	1.0	96	tags=5%, list=1%, signal=5%	
NEGATIVE REGULATION OF MICROTUBULE DEPOLYMERIZATION%GOBP%GO:0007026	NEGATIVE REGULATION OF MICROTUBULE DEPOLYMERIZATION%GOBP%GO:0007026		16	0.3375753	0.7031768	0.8614458	0.9464326	1.0	730	tags=13%, list=6%, signal=13%	
PHOSPHATIDYLINOSITOL PHOSPHATE METABOLISM%SMPDB%SMP0000463	PHOSPHATIDYLINOSITOL PHOSPHATE METABOLISM%SMPDB%SMP0000463		22	0.31199762	0.70295686	0.8927203	0.94633436	1.0	96	tags=5%, list=1%, signal=5%	
PRODUCTION OF MOLECULAR MEDIATOR OF IMMUNE RESPONSE%GOBP%GO:0002440	PRODUCTION OF MOLECULAR MEDIATOR OF IMMUNE RESPONSE%GOBP%GO:0002440		21	0.31056026	0.70094573	0.8794179	0.94781226	1.0	1995	tags=19%, list=15%, signal=22%	
ICOSANOID BIOSYNTHETIC PROCESS%GOBP%GO:0046456	ICOSANOID BIOSYNTHETIC PROCESS%GOBP%GO:0046456		22	0.3151033	0.7007309	0.8831967	0.9477024	1.0	2515	tags=32%, list=19%, signal=39%	
CELLULAR PIGMENTATION%GOBP%GO:0033059	CELLULAR PIGMENTATION%GOBP%GO:0033059		49	0.2711167	0.70052415	0.96268654	0.9475979	1.0	1965	tags=16%, list=15%, signal=19%	
SOMATIC DIVERSIFICATION OF IMMUNE RECEPTORS%GOBP%GO:0002200	SOMATIC DIVERSIFICATION OF IMMUNE RECEPTORS%GOBP%GO:0002200		25	0.30777013	0.69995534	0.890625	0.94778484	1.0	1995	tags=20%, list=15%, signal=24%	
IL2%NETPATH%IL2	IL2%NETPATH%IL2		50	0.26870662	0.69892865	0.94402987	0.9483663	1.0	1557	tags=16%, list=12%, signal=18%	
GLYCOSYLATION AND RELATED CONGENITAL DEFECTS%WIKIPATHWAYS_20220510%WP4521%HOMO SAPIENS	GLYCOSYLATION AND RELATED CONGENITAL DEFECTS%WIKIPATHWAYS_20220510%WP4521%HOMO SAPIENS		21	0.3130064	0.698921	0.87096775	0.94808203	1.0	3602	tags=48%, list=28%, signal=66%	
SOMATIC DIVERSIFICATION OF IMMUNOGLOBULINS%GOBP%GO:0016445	SOMATIC DIVERSIFICATION OF IMMUNOGLOBULINS%GOBP%GO:0016445		21	0.31056026	0.6955628	0.88314176	0.9506285	1.0	1995	tags=19%, list=15%, signal=22%	
RIBOSOMAL SMALL SUBUNIT ASSEMBLY%GOBP%GO:0000028	RIBOSOMAL SMALL SUBUNIT ASSEMBLY%GOBP%GO:0000028		15	0.3369268	0.69530594	0.88065845	0.95056707	1.0	2153	tags=33%, list=17%, signal=40%	
UBIQUITIN-DEPENDENT ERAD PATHWAY%GOBP%GO:0030433	UBIQUITIN-DEPENDENT ERAD PATHWAY%GOBP%GO:0030433		64	0.25688004	0.6943906	0.9640832	0.9510225	1.0	2304	tags=17%, list=18%, signal=21%	
POSITIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION INITIATION%GOBP%GO:2000144	POSITIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION INITIATION%GOBP%GO:2000144		54	0.2673694	0.6943772	0.9588551	0.9507403	1.0	2180	tags=19%, list=17%, signal=22%	
PID_TRAIL_PATHWAY%MSIGDB_C2%PID_TRAIL_PATHWAY	PID_TRAIL_PATHWAY%MSIGDB_C2%PID_TRAIL_PATHWAY		17	0.3266909	0.69051725	0.8713693	0.9536011	1.0	3479	tags=41%, list=27%, signal=56%	
PROTEIN-DNA COMPLEX ASSEMBLY%GOBP%GO:0065004	PROTEIN-DNA COMPLEX ASSEMBLY%GOBP%GO:0065004		97	0.24039097	0.68788934	0.99446493	0.9553798	1.0	2117	tags=20%, list=16%, signal=23%	
NEGATIVE REGULATION OF TUMOR NECROSIS FACTOR PRODUCTION%GOBP%GO:0032720	NEGATIVE REGULATION OF TUMOR NECROSIS FACTOR PRODUCTION%GOBP%GO:0032720		16	0.33777726	0.68703926	0.892	0.9557323	1.0	1748	tags=25%, list=14%, signal=29%	
MACROMOLECULE DEACYLATION%GOBP%GO:0098732	MACROMOLECULE DEACYLATION%GOBP%GO:0098732		46	0.26519093	0.68572915	0.9551657	0.9564341	1.0	1924	tags=17%, list=15%, signal=20%	
FOLIC ACID-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0006760	FOLIC ACID-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0006760		15	0.33437815	0.68570584	0.8987854	0.9561647	1.0	2545	tags=40%, list=20%, signal=50%	
GLYCOSPHINGOLIPID METABOLISM%REACTOME DATABASE ID RELEASE 83%1660662	GLYCOSPHINGOLIPID METABOLISM%REACTOME DATABASE ID RELEASE 83%1660662		30	0.2928671	0.684527	0.92115384	0.9567281	1.0	775	tags=10%, list=6%, signal=11%	
MTOR SIGNALLING%REACTOME%R-HSA-165159.6	MTOR SIGNALLING%REACTOME%R-HSA-165159.6		37	0.28368482	0.68253726	0.9283019	0.9579455	1.0	311	tags=5%, list=2%, signal=6%	
NEGATIVE REGULATION OF INTRACELLULAR STEROID HORMONE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0033144	NEGATIVE REGULATION OF INTRACELLULAR STEROID HORMONE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0033144		22	0.30755848	0.68240196	0.90733594	0.9577495	1.0	174	tags=5%, list=1%, signal=5%	
CENTROSOME LOCALIZATION%GOBP%GO:0051642	CENTROSOME LOCALIZATION%GOBP%GO:0051642		17	0.3215644	0.68236977	0.88	0.9574879	1.0	2662	tags=35%, list=21%, signal=44%	
RESPONSE TO EPIDERMAL GROWTH FACTOR%GOBP%GO:0070849	RESPONSE TO EPIDERMAL GROWTH FACTOR%GOBP%GO:0070849		25	0.3050773	0.6814804	0.9031008	0.9578496	1.0	3392	tags=56%, list=26%, signal=76%	
EMBRYONIC LIMB MORPHOGENESIS%GOBP%GO:0030326	EMBRYONIC LIMB MORPHOGENESIS%GOBP%GO:0030326		20	0.30882525	0.6798104	0.917782	0.9587715	1.0	2093	tags=20%, list=16%, signal=24%	
PROTEIN DEACYLATION%GOBP%GO:0035601	PROTEIN DEACYLATION%GOBP%GO:0035601		46	0.26519093	0.6795845	0.94401544	0.95864016	1.0	1924	tags=17%, list=15%, signal=20%	
PINK1-PRKN MEDIATED MITOPHAGY%REACTOME%R-HSA-5205685.3	PINK1-PRKN MEDIATED MITOPHAGY%REACTOME%R-HSA-5205685.3		16	0.32553273	0.6791003	0.8907217	0.95870113	1.0	2005	tags=31%, list=16%, signal=37%	
RETROGRADE TRANSPORT, ENDOSOME TO GOLGI%GOBP%GO:0042147	RETROGRADE TRANSPORT, ENDOSOME TO GOLGI%GOBP%GO:0042147		67	0.25007784	0.67828006	0.98058254	0.95898914	1.0	2301	tags=19%, list=18%, signal=23%	
EAR MORPHOGENESIS%GOBP%GO:0042471	EAR MORPHOGENESIS%GOBP%GO:0042471		19	0.30952266	0.67659074	0.90448344	0.9598762	1.0	1243	tags=21%, list=10%, signal=23%	
IMMUNOGLOBULIN PRODUCTION%GOBP%GO:0002377	IMMUNOGLOBULIN PRODUCTION%GOBP%GO:0002377		21	0.31056026	0.67643416	0.8980392	0.95970124	1.0	1995	tags=19%, list=15%, signal=22%	
POSITIVE REGULATION OF MORPHOGENESIS OF AN EPITHELIUM%GOBP%GO:1905332	POSITIVE REGULATION OF MORPHOGENESIS OF AN EPITHELIUM%GOBP%GO:1905332		15	0.33238062	0.6753491	0.908	0.9601645	1.0	2168	tags=33%, list=17%, signal=40%	
RET SIGNALING%REACTOME%R-HSA-8853659.5	RET SIGNALING%REACTOME%R-HSA-8853659.5		24	0.29533133	0.6748468	0.9367816	0.9602219	1.0	2699	tags=42%, list=21%, signal=53%	
EMBRYONIC APPENDAGE MORPHOGENESIS%GOBP%GO:0035113	EMBRYONIC APPENDAGE MORPHOGENESIS%GOBP%GO:0035113		20	0.30882525	0.67356104	0.89292544	0.96079344	1.0	2093	tags=20%, list=16%, signal=24%	
REGULATION OF NEUTROPHIL MIGRATION%GOBP%GO:1902622	REGULATION OF NEUTROPHIL MIGRATION%GOBP%GO:1902622		15	0.32577252	0.6732091	0.90751445	0.960745	1.0	1533	tags=20%, list=12%, signal=23%	
DORSAL/VENTRAL PATTERN FORMATION%GOBP%GO:0009953	DORSAL/VENTRAL PATTERN FORMATION%GOBP%GO:0009953		17	0.3144635	0.67292964	0.8962076	0.96063155	1.0	2616	tags=35%, list=20%, signal=44%	
MICROTUBULE ORGANIZING CENTER LOCALIZATION%GOBP%GO:0061842	MICROTUBULE ORGANIZING CENTER LOCALIZATION%GOBP%GO:0061842		17	0.3215644	0.6720831	0.8900901	0.96090966	1.0	2662	tags=35%, list=21%, signal=44%	
MISCELLANEOUS TRANSPORT AND BINDING EVENTS%REACTOME%R-HSA-5223345.4	MISCELLANEOUS TRANSPORT AND BINDING EVENTS%REACTOME%R-HSA-5223345.4		17	0.3164717	0.6719646	0.91102517	0.9606983	1.0	1129	tags=18%, list=9%, signal=19%	
PID_FAS_PATHWAY%MSIGDB_C2%PID_FAS_PATHWAY	PID_FAS_PATHWAY%MSIGDB_C2%PID_FAS_PATHWAY		23	0.298302	0.6697237	0.9099804	0.9618968	1.0	2168	tags=22%, list=17%, signal=26%	
FOXM1 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FOXM1 TRANSCRIPTION FACTOR NETWORK	FOXM1 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FOXM1 TRANSCRIPTION FACTOR NETWORK		30	0.2787474	0.6686183	0.9385475	0.9623553	1.0	2481	tags=27%, list=19%, signal=33%	
NEGATIVE REGULATION OF DNA REPAIR%GOBP%GO:0045738	NEGATIVE REGULATION OF DNA REPAIR%GOBP%GO:0045738		28	0.2882304	0.6677622	0.9347015	0.9626246	1.0	2275	tags=18%, list=18%, signal=22%	
RAB GERANYLGERANYLATION%REACTOME DATABASE ID RELEASE 83%8873719	RAB GERANYLGERANYLATION%REACTOME DATABASE ID RELEASE 83%8873719		51	0.25962326	0.6677139	0.9830827	0.9623679	1.0	3039	tags=31%, list=24%, signal=41%	
